time,open,high,low,close,EMA_9,EMA_21,EMA_50,RSI_9,RSI_14,RSI_21,WILLR_15,WILLR_23,WILLR_42,WILLR_145,SAR,BB_upper,BB_middle,BB_lower,BB_width,MACD,MACD_signal,MACD_hist,CCI_14,rolling_mean_open,rolling_std_open,rolling_mean_close,rolling_std_close,rolling_mean_high,rolling_std_high,rolling_mean_low,rolling_std_low,open_lag_1,close_lag_1,high_lag_1,low_lag_1,open_lag_2,close_lag_2,high_lag_2,low_lag_2,open_lag_3,close_lag_3,high_lag_3,low_lag_3,open_lag_4,close_lag_4,high_lag_4,low_lag_4,open_lag_5,close_lag_5,high_lag_5,low_lag_5,b_flag,s_flag
2010-07-23,0.89312,0.89698,0.88955,0.8954,0.8819144583293972,0.8734252773308756,0.8708861215714506,67.02851532477723,62.58715982877592,58.43627944968882,-2.415163558544826,-2.4140565317036295,-1.7776777677768076,-32.46861924686195,0.8554807414387748,0.9032118884423679,0.8685874999999991,0.8339631115576303,0.06924877688473763,0.007596431535934589,0.005162960621620949,0.0024334709143136405,154.85715079762048,0.877756,0.010958215183137863,0.88357,0.011108051134202046,0.8868579999999999,0.010061054616687524,0.8738619999999999,0.010209988736527599,0.87684,0.89311,0.89518,0.87367,0.88364,0.87686,0.88586,0.87622,0.86862,0.88366,0.88446,0.86665,0.86656,0.86882,0.87181,0.86322,0.88358,0.86872,0.88366,0.86811,0,0
2010-07-26,0.8957,0.90347,0.89272,0.90162,0.8858555666635177,0.8759884339371596,0.8720913717059036,70.21099492297364,64.87084372226055,60.09367203756866,-2.572660269781696,-2.5715874339727804,-1.9398133584984996,-27.7367820464055,0.8596306672948973,0.9075971521957408,0.8700959999999991,0.8325948478042574,0.07500230439148337,0.008823933787259985,0.005895155254748756,0.0029287785325112295,188.3479219104157,0.8835839999999999,0.011259870336729639,0.8901299999999999,0.009831419022707247,0.89319,0.007967816513950062,0.879762,0.01101473422284958,0.89312,0.8954,0.89698,0.88955,0.87684,0.89311,0.89518,0.87367,0.88364,0.87686,0.88586,0.87622,0.86862,0.88366,0.88446,0.86665,0.86656,0.86882,0.87181,0.86322,0,0
2010-07-27,0.90168,0.90681,0.89985,0.90085,0.8888544533308141,0.8782485763065088,0.8732191610507701,69.27970264340613,64.34720707243062,59.78379876197957,-9.62687772573084,-7.917109458023332,-6.037888765069362,-28.32255610498286,0.8648913872195096,0.9111679386188835,0.8726789999999991,0.8341900613811147,0.07697787723776872,0.009623669923913725,0.0066408581885817495,0.002982811735331975,170.58011830839592,0.8901959999999999,0.009900630282965653,0.8935679999999999,0.010007315823938578,0.8976600000000001,0.008113744511628414,0.886402,0.011140609049778562,0.8957,0.90162,0.90347,0.89272,0.89312,0.8954,0.89698,0.88955,0.87684,0.89311,0.89518,0.87367,0.88364,0.87686,0.88586,0.87622,0.86862,0.88366,0.88446,0.86665,0,0
2010-07-28,0.90087,0.9024,0.89045,0.89073,0.8892295626646514,0.8793832511877352,0.8739058606174066,57.92033293009655,57.74936149495646,55.81221500806354,-35.98120384873569,-21.360255047821443,-16.290142842670438,-36.021300874857346,0.8707599930087783,0.911447158750938,0.8751889999999991,0.8389308412490603,0.0725163175018777,0.009333278920734545,0.007179342335012309,0.002153936585722236,85.58695577161507,0.893642,0.010045751340740166,0.896342,0.00476988154989749,0.900968,0.004791781505868524,0.8892479999999999,0.009600355201762351,0.90168,0.90085,0.90681,0.89985,0.8957,0.90162,0.90347,0.89272,0.89312,0.8954,0.89698,0.88955,0.87684,0.89311,0.89518,0.87367,0.88364,0.87686,0.88586,0.87622,0,0
2010-07-29,0.89073,0.90421,0.89068,0.90075,0.8915336501317211,0.8813256828979411,0.8749585719657436,64.41876988184173,61.91341560571243,58.66687856146595,-13.902271163110694,-8.049946865037134,-6.13919562354367,-28.39863065804485,0.8758069939875494,0.9134147902721966,0.8778449999999991,0.8422752097278016,0.07113958054439506,0.009798718688377783,0.007703217605685404,0.0020955010826923795,95.83038215614911,0.89642,0.004776363679619407,0.89787,0.004698877525542972,0.902774,0.0036244351284007836,0.89265,0.004188549868391402,0.90087,0.89073,0.9024,0.89045,0.90168,0.90085,0.90681,0.89985,0.8957,0.90162,0.90347,0.89272,0.89312,0.8954,0.89698,0.88955,0.87684,0.89311,0.89518,0.87367,0,0
2010-07-30,0.90069,0.90657,0.8965,0.90415,0.894056920105377,0.8834006208163101,0.8761033338494398,66.39958944504481,63.23740682539021,59.596847504803286,-6.102317045193839,-3.5334750265674755,-2.6947624354168744,-25.81209585393686,0.8801474148292925,0.9141235152535954,0.880983499999999,0.8478434847464027,0.06628003050719267,0.010322938236378865,0.008227161731824096,0.0020957765045547683,103.8569232014239,0.897934,0.004667347212281295,0.89962,0.005156132271388435,0.904692,0.0019359545449178165,0.8940400000000001,0.004053634171949927,0.89073,0.90075,0.90421,0.89068,0.90087,0.89073,0.9024,0.89045,0.90168,0.90085,0.90681,0.89985,0.8957,0.90162,0.90347,0.89272,0.89312,0.8954,0.89698,0.88955,0,0
2010-08-02,0.90595,0.91447,0.90442,0.91261,0.8977675360843016,0.8860560189239183,0.8775349678161285,70.92977796717197,66.37007969323773,61.84000269968789,-3.6292682926828728,-2.242585001205658,-1.7486133308263359,-19.37618866489158,0.8838801767531915,0.914705282191182,0.8846279999999991,0.8545507178088162,0.06015456438236577,0.011290883030552035,0.008839905991569684,0.0024509770389823504,129.73345049794878,0.8999840000000001,0.005598873100901073,0.9018180000000001,0.00785695360811391,0.906892,0.004607268171052218,0.8963800000000001,0.006007324695735839,0.90069,0.90415,0.90657,0.8965,0.89073,0.90075,0.90421,0.89068,0.90087,0.89073,0.9024,0.89045,0.90168,0.90085,0.90681,0.89985,0.8957,0.90162,0.90347,0.89272,0,0
2010-08-03,0.91259,0.91486,0.90701,0.91253,0.9007200288674413,0.8884627444762894,0.8789073220194176,70.82818819872843,66.31253452791057,61.80593183539839,-4.512006196746811,-2.7971188475390796,-2.1824653428250795,-19.437048307341243,0.8887745484726809,0.9160254229110639,0.8876799999999992,0.8593345770889346,0.056690845822129354,0.011914191538459185,0.009454763100947585,0.0024594284375115995,114.44240321153995,0.902166,0.008025252643998023,0.9041539999999999,0.009130338438418073,0.908502,0.005818708619615952,0.897812,0.007665746538987325,0.90595,0.91261,0.91447,0.90442,0.90069,0.90415,0.90657,0.8965,0.89073,0.90075,0.90421,0.89068,0.90087,0.89073,0.9024,0.89045,0.90168,0.90085,0.90681,0.89985,0,0
2010-08-04,0.91261,0.91817,0.9094,0.91621,0.903818023093953,0.8909852222511722,0.8803701721363032,72.84118265330092,67.69987550603204,62.795967404272815,-3.566878980891849,-2.263018127237122,-1.7909356725146848,-16.637504754659602,0.8934699297475983,0.918897002850137,0.8903444999999992,0.8617919971498614,0.057105005700275546,0.012560325651053583,0.010075875610968784,0.0024844500400847992,116.71364527126842,0.904514,0.009184915895096754,0.9092499999999999,0.006495182830379465,0.911656,0.005956650065262964,0.9016019999999999,0.007799308943745718,0.91259,0.91253,0.91486,0.90701,0.90595,0.91261,0.91447,0.90442,0.90069,0.90415,0.90657,0.8965,0.89073,0.90075,0.90421,0.89068,0.90087,0.89073,0.9024,0.89045,0,0
2010-08-05,0.91618,0.91732,0.91156,0.91523,0.9061004184751624,0.893189292955611,0.8817372242093894,71.36581524251754,66.90962206769552,62.344092995917045,-5.350318471337673,-3.3945271908556185,-2.976913730255216,-17.383035374667195,0.8984099437980787,0.9220332337771574,0.8922894999999993,0.8625457662228412,0.05948746755431622,0.01284524182871527,0.010629748854518081,0.0022154929741971894,105.1308988527967,0.9096040000000001,0.0062049802578258905,0.9121459999999999,0.004751997474752833,0.914278,0.004587763071476193,0.9057780000000001,0.005830816409387939,0.91261,0.91621,0.91817,0.9094,0.91259,0.91253,0.91486,0.90701,0.90595,0.91261,0.91447,0.90442,0.90069,0.90415,0.90657,0.8965,0.89073,0.90075,0.90421,0.89068,0,0
